timestamp,fragment_id,lap_number,elapsed_time,distance_traveled,altitude,altitude_precision,bearing,coordinate_precision,device_update_rate,fix_type,lateral_acc,latitude,longitude,longitudinal_acc,satellites,speed
unix time,,,s,m,m,DOP,deg,DOP,Hz,,G,deg,deg,G,sats,m/s
,,,,,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps,100: gps
1685377099.1,0,6,423.5,5057.828,19.6,1.6,5.0,0.9,8.25395,2.0,0.23833,56.5991772,23.6918903,0.38956,9.0,23.69
1685377099.2,0,6,423.6,5060.37,19.3,1.6,4.3,0.9,8.24412,2.0,0.20347,56.5992,23.6918925,0.30738,9.0,24.122
1685377099.4,0,6,423.8,5065.258,19.3,1.6,4.1,0.9,8.21885,2.0,0.14803,56.5992438,23.6918985,0.09363,9.0,24.734
1685377099.5,0,6,423.9,5067.71,19.3,1.6,3.6,0.9,8.21485,2.0,0.12863,56.5992658,23.6919012,-0.02491,9.0,24.575
1685377099.6,0,6,424.0,5070.161,19.3,1.6,3.6,0.9,8.21931,2.0,0.12136,56.5992878,23.6919037,-0.13865,10.0,24.626
1685377099.7,0,6,424.1,5072.593,19.3,1.6,3.1,0.9,8.2328,2.0,0.11925,56.5993097,23.691906,-0.24385,10.0,24.138
1685377099.8,0,6,424.2,5074.987,19.3,1.6,3.5,0.9,8.25756,2.0,0.1293,56.5993312,23.6919082,-0.34024,10.0,23.901
1685377099.9,0,6,424.3,5077.344,19.3,1.6,2.6,0.9,8.29015,2.0,0.14742,56.5993523,23.6919102,-0.41945,10.0,23.155
1685377100.1,0,6,424.5,5081.852,19.3,1.6,1.4,0.9,8.36847,2.0,0.20524,56.5993928,23.6919135,-0.51749,11.0,21.951
1685377100.2,0,6,424.6,5084.207,19.1,1.3,1.9,0.9,8.40633,2.0,0.24523,56.599414,23.6919122,-0.53924,11.0,21.581
1685377100.3,0,6,424.7,5086.32,19.1,1.3,0.0,0.9,8.43882,2.0,0.28789,56.599433,23.6919127,-0.54402,11.0,20.768
1685377100.4,0,6,424.8,5088.377,19.1,1.3,0.2,0.9,8.45885,2.0,0.3339,56.5994515,23.6919128,-0.54256,10.0,20.511
1685377100.5,0,6,424.9,5090.379,19.1,1.3,357.7,0.9,8.45909,2.0,0.38368,56.5994695,23.6919122,-0.53785,10.0,19.59
1685377100.6,0,6,425.0,5092.327,19.1,1.3,357.2,0.8,8.43917,2.0,0.43877,56.599487,23.6919107,-0.53696,11.0,19.472
1685377100.8,0,6,425.2,5096.065,19.1,1.3,353.8,0.7,8.3201,2.0,0.54944,56.5995205,23.6919057,-0.54709,12.0,18.561
1685377100.9,0,6,425.3,5097.878,19.1,1.3,351.2,0.7,8.23547,2.0,0.60246,56.5995367,23.6919018,-0.54937,12.0,17.656
1685377101.0,0,6,425.4,5099.608,19.0,1.3,349.6,0.7,8.14782,2.0,0.65056,56.599552,23.691897,-0.54317,12.0,17.172
1685377101.2,0,6,425.6,5103.346,18.8,1.1,344.1,0.7,7.97684,2.0,0.72456,56.5995843,23.6918803,-0.50562,12.0,16.308
1685377101.3,0,6,425.7,5104.957,18.8,1.1,341.2,0.7,7.90272,2.0,0.74808,56.5995982,23.6918725,-0.4789,12.0,15.963
1685377101.4,0,6,425.8,5106.517,18.8,1.1,338.4,0.7,7.8415,2.0,0.76825,56.5996113,23.6918637,-0.45039,12.0,15.284
1685377101.6,0,6,426.0,5109.496,18.9,1.1,332.9,0.7,7.78437,2.0,0.79061,56.5996357,23.6918433,-0.38865,12.0,14.651
1685377101.7,0,6,426.1,5110.951,18.9,1.1,329.8,0.8,7.7984,2.0,0.79831,56.5996472,23.691832,-0.35826,11.0,14.435
1685377101.8,0,6,426.2,5112.351,19.0,1.1,326.2,0.8,7.83361,2.0,0.80205,56.5996578,23.6918198,-0.32918,11.0,13.828
1685377101.9,0,6,426.3,5113.734,19.0,1.1,322.4,0.8,7.88961,2.0,0.80581,56.599668,23.6918068,-0.30032,11.0,13.751
1685377102.0,0,6,426.4,5115.073,19.0,1.1,319.7,0.8,7.9575,2.0,0.80799,56.5996773,23.691793,-0.26948,11.0,13.232
1685377102.1,0,6,426.5,5116.397,19.1,1.3,316.3,0.8,8.03762,2.0,0.81233,56.5996862,23.6917785,-0.23447,11.0,13.298
1685377102.3,0,6,426.7,5119.31,18.9,1.3,310.2,0.8,8.21092,2.0,0.82693,56.5997045,23.6917445,-0.15363,11.0,12.825
1685377102.4,0,6,426.8,5120.566,18.9,1.3,304.9,0.8,8.29619,2.0,0.82699,56.5997113,23.6917282,-0.10494,11.0,12.403
1685377102.5,0,6,426.9,5121.803,18.9,1.3,302.6,0.8,8.37072,2.0,0.8173,56.5997175,23.6917113,-0.05355,11.0,12.496
1685377102.6,0,6,427.0,5123.046,19.0,1.3,296.5,0.8,8.43563,2.0,0.79422,56.599723,23.6916937,-0.00016,11.0,12.527
1685377102.7,0,6,427.1,5124.29,19.0,1.3,294.3,0.8,8.48282,2.0,0.75862,56.5997278,23.6916753,0.04721,11.0,12.537
1685377102.8,0,6,427.2,5125.566,19.1,1.3,291.6,0.8,8.51192,2.0,0.71521,56.5997323,23.6916562,0.0867,11.0,12.918
1685377103.0,0,6,427.4,5128.145,19.2,1.3,285.9,0.8,8.54441,2.0,0.62275,56.5997402,23.6916165,0.12456,11.0,13.18
1685377103.1,0,6,427.5,5129.463,19.2,1.3,283.9,1.0,8.56293,2.0,0.57943,56.5997432,23.6915957,0.13212,9.0,13.268
1685377103.2,0,6,427.6,5130.949,19.0,1.3,280.7,1.0,8.58509,2.0,0.53683,56.5997472,23.6915725,0.13886,9.0,13.237
1685377103.3,0,6,427.7,5132.284,19.1,1.3,278.3,1.0,8.61264,2.0,0.49298,56.5997492,23.691551,0.1444,9.0,13.478
1685377103.4,0,6,427.8,5133.633,19.1,1.3,277.1,1.0,8.63951,2.0,0.44415,56.5997508,23.6915292,0.15422,9.0,13.679
1685377103.5,0,6,427.9,5135.008,19.1,1.3,275.6,1.0,8.66069,2.0,0.39095,56.5997522,23.6915068,0.16491,9.0,13.854
1685377103.6,0,6,428.0,5136.39,19.2,1.3,274.3,1.0,8.67096,2.0,0.33244,56.5997532,23.6914843,0.17618,9.0,13.947
1685377103.8,0,6,428.2,5139.22,19.3,1.3,272.5,1.0,8.67532,2.0,0.21084,56.5997545,23.6914382,0.19747,10.0,14.363
1685377103.9,0,6,428.3,5140.67,19.3,1.3,271.3,1.0,8.67558,2.0,0.15765,56.599755,23.6914145,0.20139,10.0,14.718
1685377104.0,0,6,428.4,5142.139,19.4,1.3,271.9,1.0,8.67403,2.0,0.11037,56.5997553,23.6913905,0.19664,10.0,14.734
1685377104.1,0,6,428.5,5143.629,19.4,1.5,270.8,1.0,8.66473,2.0,0.07774,56.5997557,23.6913662,0.1823,11.0,15.145
1685377104.2,0,6,428.6,5145.383,19.1,1.5,272.0,1.0,8.64349,2.0,0.05472,56.5997573,23.6913377,0.15456,11.0,15.192
1685377104.3,0,6,428.7,5146.904,19.2,1.5,271.5,1.0,8.61043,2.0,0.04268,56.5997577,23.6913128,0.11428,11.0,15.408
1685377104.5,0,6,428.9,5149.987,19.2,1.5,271.8,0.7,8.52951,2.0,0.04894,56.5997587,23.6912625,0.00089,12.0,15.557
1685377104.6,0,6,429.0,5151.548,19.2,1.5,270.4,0.7,8.48993,2.0,0.05719,56.599759,23.691237,-0.06063,12.0,15.552
1685377104.7,0,6,429.1,5153.068,19.3,1.5,271.8,0.7,8.45148,2.0,0.079,56.5997592,23.6912122,-0.11265,12.0,15.186
1685377104.8,0,6,429.2,5154.578,19.3,1.5,269.8,0.7,8.41287,2.0,0.11518,56.5997593,23.6911875,-0.15298,12.0,15.192
1685377104.9,0,6,429.3,5156.068,19.3,1.5,271.5,0.7,8.36915,2.0,0.17378,56.5997595,23.6911632,-0.18453,12.0,14.765
1685377105.1,0,6,429.5,5158.986,19.3,1.5,270.2,0.7,8.26401,2.0,0.3395,56.5997595,23.6911155,-0.23176,11.0,14.425
1685377105.2,0,6,429.6,5160.598,19.1,1.0,264.5,0.7,8.21086,2.0,0.41541,56.5997592,23.6910892,-0.26,11.0,14.425
1685377105.3,0,6,429.7,5162.002,19.1,1.0,266.0,0.7,8.16096,2.0,0.47935,56.599758,23.6910663,-0.29544,11.0,13.808
1685377105.4,0,6,429.8,5163.377,19.1,1.0,262.0,0.7,8.12128,2.0,0.52106,56.5997567,23.691044,-0.34011,11.0,13.844
1685377105.6,0,6,430.0,5166.0,19.0,1.0,255.6,0.7,8.06401,2.0,0.57681,56.599753,23.6910017,-0.42353,12.0,12.959
1685377105.7,0,6,430.1,5167.23,19.0,1.0,256.8,0.7,8.04467,2.0,0.60535,56.5997503,23.6909822,-0.44048,12.0,11.729
1685377105.8,0,6,430.2,5168.416,19.0,1.0,249.3,0.7,8.0261,2.0,0.63559,56.5997472,23.6909637,-0.4386,12.0,11.925
1685377105.9,0,6,430.3,5169.546,19.0,1.0,250.0,0.7,8.00888,2.0,0.67092,56.5997437,23.6909463,-0.42438,12.0,10.963
1685377106.0,0,6,430.4,5170.659,19.0,1.0,243.9,0.7,7.98654,2.0,0.70243,56.5997397,23.6909297,-0.4095,12.0,11.163
1685377106.2,0,6,430.6,5172.95,18.6,1.0,234.9,0.7,7.90933,2.0,0.74703,56.5997288,23.6908978,-0.39519,12.0,10.567
1685377106.3,0,6,430.7,5173.961,18.6,1.0,230.8,0.7,7.85673,2.0,0.74966,56.5997233,23.6908847,-0.387,12.0,9.764
1685377106.5,0,6,430.9,5175.853,18.6,1.0,221.2,0.7,7.71531,2.0,0.74481,56.5997117,23.6908622,-0.34442,12.0,9.121
1685377106.6,0,6,431.0,5176.746,18.6,1.0,218.0,0.7,7.63818,2.0,0.74442,56.5997055,23.6908528,-0.31477,12.0,8.982
1685377106.7,0,6,431.1,5177.631,18.6,1.0,212.6,0.7,7.56235,2.0,0.756,56.599699,23.6908445,-0.27701,12.0,8.586
1685377106.9,0,6,431.3,5179.306,18.6,1.0,200.7,0.8,7.44566,2.0,0.78358,56.5996855,23.6908323,-0.21703,11.0,8.154
1685377107.0,0,6,431.4,5180.125,18.6,1.0,195.4,0.8,7.41696,2.0,0.7921,56.5996785,23.6908282,-0.18836,11.0,8.293
1685377107.1,0,6,431.5,5180.939,18.7,1.1,189.2,0.8,7.42221,2.0,0.79149,56.5996713,23.6908255,-0.15175,11.0,7.784
1685377107.3,0,6,431.7,5182.826,18.3,1.1,175.8,0.8,7.51417,2.0,0.7696,56.5996545,23.6908215,-0.05466,11.0,7.336
1685377107.4,0,6,431.8,5183.571,18.3,1.1,173.0,0.8,7.59823,2.0,0.75292,56.5996478,23.6908227,0.00571,11.0,7.516
1685377107.5,0,6,431.9,5184.29,18.4,1.1,163.5,0.8,7.69617,2.0,0.72746,56.5996415,23.690825,0.06698,11.0,7.233
1685377107.6,0,6,432.0,5185.053,18.4,1.1,159.1,0.8,7.79964,2.0,0.69871,56.599635,23.690829,0.11949,11.0,7.799
1685377107.7,0,6,432.1,5185.825,18.4,1.1,153.7,0.8,7.90909,2.0,0.66277,56.5996287,23.6908342,0.1622,11.0,7.804
1685377107.8,0,6,432.2,5186.619,18.5,1.1,151.4,0.8,8.01744,2.0,0.62706,56.5996223,23.6908402,0.18858,11.0,8.257
1685377108.0,0,6,432.4,5188.284,18.5,1.1,144.5,0.8,8.23629,2.0,0.55761,56.5996097,23.6908547,0.20376,11.0,8.715
1685377108.1,0,6,432.5,5189.164,18.5,1.1,138.4,0.8,8.34005,2.0,0.52895,56.5996035,23.6908637,0.20572,11.0,8.797
1685377108.2,0,6,432.6,5190.299,18.2,1.1,137.8,0.8,8.42867,2.0,0.50827,56.5995943,23.6908718,0.21375,11.0,8.972
1685377108.3,0,6,432.7,5191.184,18.2,1.1,134.0,0.8,8.50524,2.0,0.48874,56.5995887,23.690882,0.23168,11.0,9.013
1685377108.4,0,6,432.8,5192.099,18.2,1.1,132.9,0.7,8.55773,2.0,0.47773,56.599583,23.6908928,0.25483,12.0,9.296
1685377108.5,0,6,432.9,5193.039,18.2,1.1,127.5,0.7,8.5815,2.0,0.46989,56.5995775,23.6909045,0.28252,12.0,9.63
1685377108.6,0,6,433.0,5194.024,18.2,1.1,126.7,0.7,8.57765,2.0,0.46596,56.5995722,23.6909173,0.30291,12.0,10.15
1685377108.8,0,6,433.2,5196.113,18.2,1.1,121.9,0.7,8.49507,2.0,0.44741,56.5995618,23.6909458,0.31252,12.0,10.706
1685377108.9,0,6,433.3,5197.194,18.3,1.1,117.9,0.7,8.42617,2.0,0.42436,56.599557,23.6909612,0.30379,13.0,11.107
1685377109.0,0,6,433.4,5198.311,18.3,1.1,117.0,0.7,8.35217,2.0,0.39446,56.5995523,23.6909773,0.29331,13.0,11.21
1685377109.2,0,6,433.6,5200.678,18.2,1.0,113.6,0.7,8.21086,2.0,0.30866,56.5995435,23.6910125,0.28482,12.0,11.879
1685377109.3,0,6,433.7,5201.873,18.2,1.0,111.8,0.7,8.15018,2.0,0.26118,56.5995393,23.6910305,0.28679,12.0,12.079
1685377109.4,0,6,433.8,5203.096,18.2,1.0,111.8,0.7,8.1019,2.0,0.21911,56.5995352,23.691049,0.28929,12.0,12.408
1685377109.5,0,6,433.9,5204.351,18.2,1.0,110.4,0.7,8.06556,2.0,0.17438,56.5995312,23.6910682,0.28994,12.0,12.717
1685377109.6,0,6,434.0,5205.625,18.2,1.0,110.1,0.7,8.03281,2.0,0.12552,56.5995272,23.6910877,0.28476,12.0,13.041
1685377109.8,0,6,434.2,5208.278,18.3,1.0,109.8,0.7,7.97457,2.0,0.01905,56.5995192,23.6911285,0.25578,13.0,13.602
1685377109.9,0,6,434.3,5209.635,18.3,1.0,109.7,0.7,7.93827,2.0,-0.03483,56.599515,23.6911493,0.2274,12.0,13.782
1685377110.0,0,6,434.4,5211.046,18.3,1.0,110.5,0.7,7.88875,2.0,-0.08949,56.5995107,23.691171,0.19051,12.0,14.06
1685377110.2,0,6,434.6,5214.053,18.1,1.0,112.3,0.7,7.75151,2.0,-0.17199,56.5995012,23.691217,0.08147,13.0,14.317
1685377110.3,0,6,434.7,5215.482,18.1,1.0,113.3,0.7,7.67306,2.0,-0.19738,56.5994962,23.6912385,0.01374,13.0,14.322
1685377110.5,0,6,434.9,5218.324,18.1,1.0,115.7,0.7,7.53578,2.0,-0.21895,56.5994857,23.6912808,-0.1202,13.0,14.245
1685377110.6,0,6,435.0,5219.729,18.1,1.0,115.8,0.7,7.4942,2.0,-0.22641,56.5994802,23.6913015,-0.17718,13.0,13.885
1685377110.7,0,6,435.1,5221.107,18.1,1.0,117.7,0.7,7.47824,2.0,-0.24021,56.5994747,23.6913217,-0.22444,13.0,13.869
1685377110.8,0,6,435.2,5222.465,18.1,1.0,117.5,0.7,7.4844,2.0,-0.26587,56.599469,23.6913413,-0.26404,13.0,13.35
1685377111.0,0,6,435.4,5225.102,18.0,1.0,119.7,0.7,7.55224,2.0,-0.3492,56.5994575,23.691379,-0.3194,13.0,12.825
1685377111.1,0,6,435.5,5226.363,18.0,0.9,121.8,0.7,7.60849,2.0,-0.39255,56.5994517,23.6913967,-0.33737,13.0,12.65
1685377111.2,0,6,435.6,5227.82,17.7,0.9,125.9,0.7,7.66556,2.0,-0.42943,56.5994453,23.6914175,-0.34782,13.0,11.961
1685377111.3,0,6,435.7,5229.001,17.7,0.9,126.7,0.7,7.71579,2.0,-0.45921,56.599439,23.691433,-0.35605,13.0,11.796
1685377111.5,0,6,435.9,5231.247,17.7,0.9,131.1,0.7,7.77639,2.0,-0.51073,56.5994262,23.6914613,-0.35701,13.0,10.994
1685377111.6,0,6,436.0,5232.322,17.6,0.9,133.4,0.7,7.77088,2.0,-0.53922,56.5994197,23.6914743,-0.34856,13.0,10.587
1685377111.7,0,6,436.1,5233.359,17.6,0.9,138.1,0.7,7.73647,2.0,-0.56235,56.599413,23.6914862,-0.33805,13.0,10.289
1685377111.9,0,6,436.3,5235.385,17.6,0.9,145.4,0.7,7.59407,2.0,-0.60006,56.5993988,23.691507,-0.30336,13.0,10.027
1685377112.0,0,6,436.4,5236.358,17.6,0.9,147.8,0.7,7.49799,2.0,-0.6154,56.5993915,23.6915157,-0.2779,13.0,9.445
1685377112.2,0,6,436.6,5238.425,17.3,0.9,155.3,0.7,7.27949,2.0,-0.65589,56.5993755,23.6915328,-0.23179,13.0,9.131
1685377112.3,0,6,436.7,5239.324,17.3,0.9,160.7,0.7,7.17326,2.0,-0.674,56.599368,23.6915383,-0.22047,13.0,9.203
1685377112.5,0,6,436.9,5241.09,17.3,0.9,169.2,0.7,6.9902,2.0,-0.68647,56.5993527,23.6915458,-0.21588,13.0,8.833
1685377112.6,0,6,437.0,5241.952,17.3,0.9,174.0,0.7,6.9151,2.0,-0.68304,56.599345,23.691548,-0.20577,13.0,8.159
1685377112.8,0,6,437.2,5243.584,17.3,0.9,184.0,0.7,6.80916,2.0,-0.67874,56.5993303,23.6915488,-0.1534,13.0,7.938
1685377112.9,0,6,437.3,5244.403,17.3,0.9,187.3,0.7,6.77551,2.0,-0.68554,56.599323,23.6915475,-0.13119,13.0,8.231
1685377113.1,0,6,437.5,5245.965,17.3,0.9,196.4,0.7,6.7502,2.0,-0.70088,56.5993093,23.6915417,-0.11259,12.0,7.928
1685377113.2,0,6,437.6,5247.183,16.3,0.9,205.1,0.7,6.75791,2.0,-0.69718,56.5992988,23.691536,-0.10406,12.0,7.47
1685377113.4,0,6,437.8,5248.712,16.3,0.9,214.0,0.7,6.80237,2.0,-0.66497,56.5992867,23.6915243,-0.06319,12.0,7.603
1685377113.5,0,6,437.9,5249.48,16.3,0.9,215.7,0.7,6.83321,2.0,-0.65501,56.599281,23.6915172,-0.0359,12.0,7.676
1685377113.6,0,6,438.0,5250.236,16.3,0.9,221.4,0.7,6.86634,2.0,-0.65902,56.5992757,23.6915095,-0.00879,12.0,7.583
1685377113.8,0,6,438.2,5251.743,16.4,0.9,231.2,0.7,6.9296,2.0,-0.69864,56.5992663,23.6914917,0.05346,12.0,7.773
1685377113.9,0,6,438.3,5252.516,16.4,0.9,238.1,0.7,6.9523,2.0,-0.71554,56.5992623,23.6914813,0.09657,12.0,7.701
1685377114.1,0,6,438.5,5254.107,16.4,0.9,248.9,0.7,6.98454,2.0,-0.71824,56.5992558,23.6914582,0.19204,12.0,8.025
1685377114.2,0,6,438.6,5255.434,15.6,0.9,252.3,0.7,6.99137,2.0,-0.71155,56.5992493,23.69144,0.2348,12.0,8.504
1685377114.4,0,6,438.8,5257.167,15.6,0.9,262.4,0.7,7.0,2.0,-0.70239,56.599246,23.6914123,0.29857,12.0,8.972
1685377114.5,0,6,438.9,5258.06,15.6,0.9,266.6,0.7,7.0,2.0,-0.69965,56.5992452,23.6913978,0.32434,12.0,9.07
1685377114.6,0,6,439.0,5258.978,15.7,0.9,270.5,0.7,7.0,2.0,-0.69753,56.599245,23.6913828,0.35127,12.0,9.61
1685377114.8,0,6,439.2,5260.964,15.7,0.9,278.2,0.7,7.00191,2.0,-0.68282,56.5992465,23.6913505,0.40564,12.0,10.551
1685377114.9,0,6,439.3,5262.041,15.7,0.9,282.0,0.7,7.00369,2.0,-0.66513,56.5992482,23.6913332,0.42932,12.0,10.803
1685377115.1,0,6,439.5,5264.323,15.7,0.9,288.5,0.7,7.01258,2.0,-0.6202,56.5992535,23.6912972,0.43864,12.0,12.1
1685377115.2,0,6,439.6,5265.627,15.6,0.9,290.0,0.7,7.02648,2.0,-0.59509,56.5992563,23.6912765,0.42085,11.0,12.686
1685377115.4,0,6,439.8,5268.183,15.6,0.9,295.9,0.7,7.07393,2.0,-0.53538,56.5992657,23.6912383,0.36435,11.0,13.098
1685377115.5,0,6,439.9,5269.48,15.7,0.9,299.6,0.7,7.11438,2.0,-0.49143,56.599271,23.6912195,0.34831,11.0,13.247
1685377115.6,0,6,440.0,5270.821,15.7,0.9,300.5,0.7,7.16833,2.0,-0.43545,56.5992772,23.6912007,0.34648,11.0,13.612
1685377115.7,0,6,440.1,5272.198,15.7,0.9,301.9,0.7,7.2363,2.0,-0.36785,56.5992835,23.6911813,0.35775,11.0,13.941
1685377115.9,0,6,440.3,5275.065,15.8,0.9,303.2,0.7,7.41142,2.0,-0.22316,56.5992975,23.691142,0.37716,11.0,15.011
1685377116.0,0,6,440.4,5276.581,15.8,0.9,303.8,0.7,7.51032,2.0,-0.1507,56.599305,23.6911213,0.36694,12.0,15.356
1685377116.1,0,6,440.5,5278.123,15.9,1.0,303.9,0.7,7.61203,2.0,-0.07952,56.5993127,23.6911003,0.33629,12.0,15.799
1685377116.2,0,6,440.6,5279.834,15.9,1.0,304.6,0.7,7.70582,2.0,0.00641,56.599321,23.6910768,0.27896,12.0,16.19
1685377116.4,0,6,440.8,5283.1,15.9,1.0,303.8,0.7,7.8399,2.0,0.20582,56.5993373,23.6910325,0.10526,12.0,16.766
1685377116.5,0,6,440.9,5284.766,15.9,1.0,302.4,0.7,7.87911,2.0,0.31031,56.5993455,23.6910097,0.01216,12.0,16.627
1685377116.6,0,6,441.0,5286.432,16.0,1.0,301.6,0.7,7.8948,2.0,0.40453,56.5993535,23.6909867,-0.07221,12.0,16.375
1685377116.7,0,6,441.1,5288.049,16.0,1.0,298.3,0.7,7.88189,2.0,0.48378,56.5993607,23.6909637,-0.1472,13.0,16.195
1685377116.9,0,6,441.3,5291.198,16.0,1.0,292.4,0.7,7.78915,2.0,0.58329,56.5993733,23.6909177,-0.25343,13.0,15.845
1685377117.0,0,6,441.4,5292.747,16.0,1.0,291.5,0.7,7.72041,2.0,0.61444,56.5993785,23.6908942,-0.28023,13.0,15.31
1685377117.2,0,6,441.6,5296.039,15.9,0.9,286.4,0.7,7.55429,2.0,0.6601,56.5993882,23.6908433,-0.28432,13.0,14.955
1685377117.3,0,6,441.7,5297.5,16.0,0.9,283.0,0.7,7.47803,2.0,0.68548,56.5993913,23.6908202,-0.2599,13.0,14.646
1685377117.4,0,6,441.8,5298.933,16.0,0.9,281.0,0.7,7.40369,2.0,0.71361,56.5993942,23.6907973,-0.2198,13.0,14.209
1685377117.6,0,6,442.0,5301.78,16.0,0.9,275.0,0.7,7.28082,2.0,0.76064,56.5993973,23.6907512,-0.11933,13.0,13.962
1685377117.7,0,6,442.1,5303.17,16.0,0.9,270.3,0.7,7.23141,2.0,0.78074,56.599398,23.6907285,-0.06999,13.0,14.322
1685377117.8,0,6,442.2,5304.578,16.0,0.9,268.7,0.7,7.19213,2.0,0.8011,56.5993978,23.6907055,-0.02664,13.0,13.972
1685377118.0,0,6,442.4,5307.424,16.1,0.9,262.3,0.7,7.12158,2.0,0.84056,56.5993957,23.6906592,0.02803,13.0,14.075
1685377118.1,0,6,442.5,5308.843,16.1,0.9,258.0,0.7,7.09459,2.0,0.85773,56.5993935,23.6906363,0.03847,13.0,14.435
1685377118.3,0,6,442.7,5311.894,15.9,0.9,251.5,0.7,7.03665,2.0,0.87928,56.5993872,23.6905878,0.04804,13.0,14.204
1685377118.4,0,6,442.8,5313.321,15.9,0.9,248.2,0.7,7.00299,2.0,0.88467,56.5993827,23.690566,0.06943,13.0,14.024
1685377118.6,0,6,443.0,5316.131,16.0,0.9,240.4,0.7,6.94752,2.0,0.89758,56.5993717,23.6905247,0.16142,13.0,14.245
1685377118.7,0,6,443.1,5317.571,16.0,0.9,237.3,0.7,6.92494,2.0,0.90823,56.599365,23.6905045,0.21849,13.0,14.667
1685377118.9,0,6,443.3,5320.545,16.1,0.9,230.4,0.7,6.90263,2.0,0.93045,56.5993492,23.6904653,0.31599,13.0,15.217
1685377119.0,0,6,443.4,5322.077,16.1,0.9,226.6,0.7,6.90479,2.0,0.93808,56.59934,23.6904467,0.3496,13.0,15.459
1685377119.1,0,6,443.5,5323.629,16.1,0.9,223.5,0.7,6.91341,2.0,0.94499,56.5993302,23.6904287,0.37368,13.0,16.04
1685377119.3,0,6,443.7,5327.182,15.8,0.9,218.7,0.7,6.945,2.0,0.94494,56.5993063,23.69039,0.40355,13.0,17.049
1685377119.4,0,6,443.8,5328.885,15.8,0.9,214.2,0.7,6.96097,2.0,0.92647,56.599294,23.6903735,0.42378,13.0,17.182
1685377119.6,0,6,444.0,5332.41,15.9,0.9,208.2,0.7,6.98656,2.0,0.87466,56.5992672,23.6903428,0.48542,13.0,18.119
1685377119.7,0,6,444.1,5334.253,15.9,0.9,207.3,0.7,6.9951,2.0,0.85533,56.5992525,23.6903288,0.52861,13.0,18.726
1685377119.9,0,6,444.3,5338.092,15.9,0.9,202.3,0.7,7.01242,2.0,0.81876,56.5992208,23.6903038,0.61357,11.0,19.832
1685377120.0,0,6,444.4,5340.081,15.9,0.9,197.4,0.7,7.02622,2.0,0.7937,56.599204,23.6902928,0.64962,11.0,20.336
1685377120.1,0,6,444.5,5342.142,16.0,1.2,197.6,0.7,7.04796,2.0,0.75925,56.5991863,23.6902827,0.67891,11.0,21.262
1685377120.3,0,6,444.7,5346.719,15.9,1.2,194.5,0.7,7.11142,2.0,0.66477,56.5991467,23.6902627,0.70204,11.0,22.594
1685377120.4,0,6,444.8,5348.999,15.9,1.2,191.1,0.7,7.16299,2.0,0.62144,56.5991267,23.6902545,0.69596,11.0,23.33
1685377120.5,0,6,444.9,5351.344,16.0,1.2,191.8,0.7,7.22111,2.0,0.58838,56.599106,23.6902468,0.67644,11.0,24.03
1685377120.7,0,6,445.1,5356.306,16.1,1.2,189.1,0.7,7.35284,2.0,0.54314,56.599062,23.6902333,0.61468,11.0,25.393
1685377120.8,0,6,445.2,5358.87,16.1,1.2,187.0,0.7,7.41809,2.0,0.51888,56.5990392,23.6902275,0.58355,11.0,26.041
1685377120.9,0,6,445.3,5361.447,16.1,1.2,187.1,0.7,7.47756,2.0,0.48987,56.5990162,23.6902223,0.55677,11.0,26.237
1685377121.0,0,6,445.4,5364.13,16.2,1.2,185.0,0.7,7.52261,2.0,0.43569,56.5989922,23.6902178,0.53972,12.0,26.911
1685377121.2,0,6,445.6,5369.787,16.2,1.2,183.8,0.7,7.56104,2.0,0.28597,56.5989415,23.6902095,0.53782,11.0,27.806
1685377121.3,0,6,445.7,5372.555,16.2,1.2,184.4,0.7,7.56689,2.0,0.22364,56.5989167,23.6902063,0.54919,11.0,28.253
1685377121.5,0,6,445.9,5378.385,16.3,1.2,184.0,0.7,7.56848,2.0,0.16025,56.5988643,23.6902005,0.56818,11.0,29.848
1685377121.6,0,6,446.0,5381.393,16.4,1.2,183.1,0.7,7.5797,2.0,0.15036,56.5988373,23.6901973,0.56641,11.0,30.435
1685377121.7,0,6,446.1,5384.438,16.4,1.2,183.4,0.7,7.59785,2.0,0.14617,56.59881,23.6901945,0.55783,11.0,30.815
1685377121.8,0,6,446.2,5387.518,16.5,1.2,182.6,0.7,7.62766,2.0,0.12924,56.5987823,23.690192,0.54098,11.0,31.453
1685377122.0,0,6,446.4,5393.9,16.5,1.2,182.4,0.7,7.72501,2.0,0.08332,56.598725,23.690187,0.50536,11.0,32.451
1685377122.1,0,6,446.5,5397.166,16.6,1.2,182.9,0.7,7.79888,2.0,0.06427,56.5986957,23.6901845,0.48937,11.0,32.734
1685377122.2,0,6,446.6,5400.726,16.6,1.2,182.1,0.7,7.88575,2.0,0.05044,56.5986637,23.6901823,0.47163,11.0,33.459
1685377122.3,0,6,446.7,5404.084,16.6,1.2,182.6,0.7,7.97813,2.0,0.0467,56.5986335,23.69018,0.44866,10.0,33.845
1685377122.4,0,6,446.8,5407.515,16.6,1.2,182.1,0.7,8.07035,2.0,0.05641,56.5986027,23.6901778,0.4159,10.0,34.313
1685377122.5,0,6,446.9,5410.965,16.6,1.2,182.5,0.8,8.16319,2.0,0.0795,56.5985717,23.6901755,0.36476,10.0,34.612
